sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10899409_561170700687132_35634691_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10522317_872052049489481_1672911605_n.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10946268_332884523586319_1369667734_n.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10903322_1597877020433987_1114998076_n.jpg,1,4
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10729329_627890240653263_1493512609_n.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10507957_1473349932911455_953872809_n.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10517998_1505303343020950_712486173_n.jpg,3,2
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10431907_581240541984683_2034139956_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/13ed0f6a0c2111e3b09522000a1f9363_7.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10731716_363864243777846_558468462_n.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10903511_1655328174694413_1277502024_n.jpg,3,2
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/1391187_1401877263383592_1497998228_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10537923_596690393786011_1638253098_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10724801_731667410214727_2095546697_n.jpg,2,3
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/1389267_238620249629966_1134469695_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10932147_371484373020344_127235173_n.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/1530824_807038772646483_1452873504_n.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10724121_1497416733842366_1608733910_n.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10903387_310970889101054_1462572810_n.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10560978_697599166959943_1491330001_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10499136_535562749898834_600327587_n.jpg,1,4
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10518198_1512461465651476_1676890345_n.jpg,3,2
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10724159_650600981723675_940521101_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10729309_1505963686326760_1257846889_n.jpg,1,4
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/1388787_695577747142206_1557511292_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10707078_721730144584599_1060642982_n.jpg,2,3
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10785033_1497870970489783_925896667_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/07b593ce08ad11e3bdd322000ae90d23_7.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10508035_597117300397493_671514920_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10547152_1455670574683550_212778300_n.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/1389564_541586252587112_582405351_n.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/1516577_246082635556931_1685094907_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10895381_1523037894613864_1314249424_n.jpg,2,3
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/1389b07ab1f611e387631276d587f697_8.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10499105_260804517441776_982752678_n.jpg,1,4
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10514088_283864231793340_1166831958_n.jpg,3,2
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10784920_804838802908303_585991744_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/165e37b6374011e38fba22000a1fb1a7_8.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10523275_735335433189822_1010823916_n.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10946438_422167834617793_1482974272_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10755817_730990863648847_481032919_n.jpg,1,4
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10802986_1515752142022837_273173354_n.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10731812_792773720778952_1349326512_n.jpg,3,2
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10522863_494633650680344_401679652_n.jpg,3,2
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/1599570_1539393092985594_996962143_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10784804_471264426347681_923968082_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10891095_771242839580336_1628701258_n.jpg,2,3
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10547074_1596376943922016_1334197808_n.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10537144_807166802638636_402405668_n.jpg,1,4
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10903660_791910904212167_1023646578_n.jpg,1,4
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/1516675_653195798074874_2146248739_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10903172_1588973637988150_1523496551_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10803010_1385144895110885_1381879358_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10549866_353457941473244_736786083_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10431946_1470655196512990_1404071277_n.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/1389436_209372089245124_1572735934_n.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10899196_1582809178617042_1180939150_n.jpg,2,3
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10483410_653709634716418_1244438417_n.jpg,0,5
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10569924_823129521044067_1306275199_n.jpg,3,2
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10914156_1585688678329962_2094025790_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10513805_1528820567340229_1175228193_n.jpg,3,2
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10919372_434726993345134_1136809141_n.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10903758_323044101236603_555039082_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10729273_555806777898465_531974639_n.jpg,3,2
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10755819_1501063473511504_1764246058_n.jpg,2,3
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/1515868_190827554458759_771543688_n.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10453984_269543963230123_1883398117_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10945282_353048934897378_1314854646_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10903184_873360692716379_802393055_n.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10747846_791090924286249_1142262000_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10454028_271487643034860_1259766596_n.jpg,2,3
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10724866_347380405437584_745272999_n.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/1389623_1425443097673254_601915041_n.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10522253_257535434436544_1772485614_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10787953_1530132497238269_316565584_n.jpg,2,3
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10453898_1408445822785766_217866127_n.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10914466_757760784314958_2026647712_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10724780_1562079704005850_2017249772_n.jpg,2,3
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10534089_382828191895343_941483915_n.jpg,2,3
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10895414_386998428128519_1454711904_n.jpg,3,2
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10518024_490456374431849_1598856582_n.jpg,2,3
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10899062_318765184991104_1121509738_n.jpg,2,3
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/1389081_173558759505155_1206040429_n.jpg,0,5
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10903353_956000877763418_451783965_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10735586_812630992111279_1413516301_n.jpg,3,2
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10919104_1594879130727216_1039494154_n.jpg,2,3
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10802840_644307822355158_1117681722_n.jpg,3,2
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10785094_592545724207944_1843684248_n.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/1516960_1463478230552305_1264838444_n.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/1599070_214262708773872_1370856748_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10513735_707655719272420_227269156_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10802430_570759206401563_475172126_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/07b8aab22f8e11e2917422000a1fb30b_7.jpg,2,3
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/1390004_277410835768393_1305598280_n.jpg,1,4
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/1515523_578880505529010_613054685_n.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10914300_782668928469514_1164225623_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10723804_457834621021048_1489403500_n.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10535102_520270854770257_1631125012_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10895241_1533410916943090_1268849735_n.jpg,3,2
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10748150_736343536447868_1110798245_n.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/1538453_204217023102313_1163064114_n.jpg,3,2
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10431928_246045728926930_571178642_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10499121_727550263971511_266117958_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10914365_1542310239360455_1436818084_n.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10514025_265933600275133_1031347986_n.jpg,3,2
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/1662599_714331138599920_349483675_n.jpg,3,2
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10502607_477456715723001_288109974_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/1516677_1386671498251171_1711453410_n.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10747735_728435043893335_1225419204_n.jpg,4,1
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/1517184_714989475209126_577110640_n.jpg,3,2
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/1724414_298977270307717_872936277_n.jpg,5,0
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/10502702_1511050112461124_419395352_n.jpg,3,2
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/1388962_218035775041821_264496978_n.jpg,3,2
sadness,http://cs.rochester.edu/u/qyou/Ins/Imgs/sadness/1390104_406978609450227_1636217029_n.jpg,4,1
